person_id,event_id,event_name,date
12178,6702,"                -- Groucho Marx
",2017-01-10
12178,2403,"Signs of crime: screaming or cries for help.
",2017-09-25
60886,4318,"Never let your child play with a loaded carp.
",2017-07-06
60886,8068,"It was a book to kill time for those who liked it better dead.
",2018-01-25
60886,1851,"The IQ of the group is the lowest IQ of a member of the group divided
",2017-01-13
74332,2731,"Shining with all his might:
",2017-07-15
74332,1574,"Silverman's Law:
",2017-04-02
74332,124,"Beware of low-flying butterflies.
",2017-06-21
41914,8442,"        Its syntax worse than JOSS;
",2017-01-14
22369,2918,"Don't go surfing in South Dakota for a while.
",2017-10-17
42815,2177,"
",2017-11-15
25814,5982,"him up.
",2017-05-25
25814,9373,"Electrocution: Burning at the stake with all the modern improvements.
",2017-06-22
91065,2241,"        In any organization there will always be one person who knows
",2017-05-20
95491,9876,"Whether you can hear it or not
",2017-08-10
95491,5023,"You patch a bug, and dump it again:
",2017-08-21
36563,5269,"     ""Like a bowl of sour cream?"" asked the other.  ""Why?""
",2017-11-12
36563,6965,"Stop searching.  Happiness is right next to you.  Now, if they'd only
",2018-01-03
91302,7990,"It was the reader's CONS
",2017-03-19
89343,4612,"        But the good ones I've seen
",2017-07-15
89343,8538,"43rd Law of Computing:
",2017-12-07
72648,6801,"Things will be bright in P.M.  A cop will shine a light in your face.
",2018-02-06
72648,2918,"WHERE CAN THE MATTER BE
",2018-01-29
72648,786,"99 blocks of crud!
",2017-07-21
69333,9520,"You patch a bug, and dump it again:
",2017-03-12
69333,4029,"                -- Finley Peter Dunne (Mr. Dooley)
",2017-02-19
69333,4331,"Real Programmers never work 9 to 5.  If any real programmers are around a 9 AM,
",2017-07-30
55598,2365,"Oh, let us never, never doubt
",2017-03-09
55598,8538,"What the hell, go ahead and put all your eggs in one basket.
",2017-12-06
55598,7498,"It is easier to get forgiveness than permission.
",2018-04-05
14532,9589,"Now, GC, for the nonce,
",2017-01-17
67045,4290,"Majority: That quality that distinguishes a crime from a law.
",2017-09-06
97245,3139,"Anarchy may not be the best form of government, but it's better than no
",2017-08-25
84066,5715,"Absentee: A person with an income who has had the forethought to remove
",2017-09-02
84066,6572,"""Now is the time for all good men to come to.""
",2017-07-25
84066,6004,"Perhaps, unless the billboards fall
",2017-08-01
83673,3810,"Excellent time to become a missing person.
",2017-09-12
83673,7275,"Corner, Vermont.""
",2017-10-07
83673,5135,"I think it stupid of the Pig.
",2018-03-11
55804,1077,"""Why isn't there a special name for the tops of your feet?""
",2018-02-18
55804,3232,"                -- Lewis Carroll
",2017-11-15
55804,1106,"
",2018-01-22
84819,2633,"Love at first sight is one of the greatest labor-saving devices the
",2017-09-21
84819,1625,"A: 33.  1 to hold the bits and 32 to push the register.
",2018-03-08
84819,4702,"Alexander Graham Bell is alive and well in New York, and still waiting
",2017-11-10
73141,3998,"        If an idea can survive a bureaucratic review and be implemented
",2017-02-21
73141,5922,"God made the Idiot for practice, and then He made the School Board
",2017-02-04
73141,6127,"                -- Macy's
",2017-08-14
39426,8995,"Beware of low-flying butterflies.
",2017-08-01
39426,4387,"In a chronodimensional skip.
",2017-08-08
54867,6852,"If at first you don't succeed, give up, no use being a damn fool.
",2018-03-27
54867,4804,"How many software engineers does it take to change a lightbulb?
",2017-01-23
44733,3251,"if it were so, it would be; but as it isn't, it ain't.  That's logic!""
",2017-05-11
44733,9768,"He looked at me as if I was a side dish he hadn't ordered.
",2017-05-21
29338,9677,"        But this output can be
",2018-03-30
29338,2984,"Adult: One old enough to know better.
",2017-08-20
60974,493,"Hummingbirds never remember the words to songs.
",2018-03-24
60974,9712,"affairs has always been dominant and controlling.
",2017-09-30
60974,7454,"""I just need enough to tide me over until I need more.""
",2017-12-16
36829,8040,"""That must be wonderful!  I don't understand it at all.""
",2017-07-11
36829,1649,"Space is big.  You just won't believe how vastly, hugely, mind-
",2017-12-13
36829,3734,"in students.
",2017-03-27
82606,1978,"You worry too much about your job.  Stop it.  You are not paid enough
",2017-01-10
82606,7310,"Real Programmers don't write application programs; they program right down on
",2017-01-21
82606,8361,"Today is the tomorrow you worried about yesterday
",2017-11-02
46163,6148,"Losing your drivers' license is just God's way of saying ""BOOGA, BOOGA!""
",2017-05-08
22268,8873,"God isn't dead, he just couldn't find a parking place.
",2017-01-29
22268,8650,"Reality is an obstacle to hallucination.
",2018-04-24
22268,5388,"Eggheads unite!  You have nothing to lose but your yolks.
",2018-02-19
93699,5512,"                -- Mark Twain
",2017-03-22
93699,8798,"""Matrimony isn't a word, it's a sentence.""
",2017-07-26
93699,5605,"Is it possible that software is not like anything else, that it is
",2017-10-04
38006,7331,"They're only trying to make me LOOK paranoid!
",2017-12-01
49286,622,"Truth will be out this morning.  (Which may really mess things up.)
",2018-04-14
49286,746,"One good reason why computers can do more work than people is that they
",2017-10-29
49286,932,"shoes.
",2017-11-12
80156,482,"really make them think they'll hate you.
",2017-01-17
80156,2227,"Modern man is the missing link between apes and human beings.
",2017-01-07
27590,2993,"by the number of people in the group.
",2017-12-06
27590,8442,"                -- Oscar Wilde
",2017-07-02
68586,4318,"change.
",2017-07-23
68586,493,"WHERE CAN THE MATTER BE
",2017-06-18
75555,9188,"
",2018-02-15
28166,1143,dplyr City Concert,2017-09-03
28166,1143,dplyr City Concert,2017-03-28
28166,1143,dplyr City Concert,2017-04-07
18111,418,"aureomycin, cocaine, interferon, and TLC.  The only ailment chicken
",2017-10-23
18111,446,"Children are natural mimic who act like their parents despite every
",2017-08-01
18111,1033,"Lunatic Asylum: The place where optimism most flourishes.
",2017-03-15
42818,3770,"Good news.  Ten weeks from Friday will be a pretty good day.
",2017-04-27
95511,2809,"Chicken Little was right.
",2017-05-24
95511,5151,"Van Roy's Law:
",2017-02-19
95511,9246,"                -- Foolish Dictionary
",2017-10-29
12378,7245,"If God had wanted you to go around nude, He would have given you bigger
",2017-01-12
12378,2506,"        Superiority is recessive.
",2017-07-07
65815,2089,"Just because you're paranoid doesn't mean they AREN'T after you.
",2018-03-16
65815,9110,"The average woman would rather have beauty than brains, because the
",2017-08-09
46697,9934,"I'll never see a tree at all.
",2017-05-11
46697,9137,"If you have a procedure with 10 parameters, you probably missed some.
",2017-08-22
22085,1046,"        hits the paper.
",2017-05-22
68889,9624,"        If you hit two keys on the typewriter, the one you don't want
",2017-01-20
68889,1410,"We wish you a Hare Krishna
",2017-10-01
68889,6659,"In the long run, every program becomes rococo, and then rubble.
",2017-10-08
92692,212,"It was the reader's CONS
",2018-01-27
92692,8666,"                -- ""The Hitchhiker's Guide to the Galaxy""
",2017-07-27
65661,1552,"If you think last Tuesday was a drag, wait till you see what happens
",2017-06-16
98773,7780,"at the steam fitters' picnic.
",2018-01-06
98773,7937,"described with pictures.
",2017-03-09
67825,5255,"There is only one thing in the world worse than being talked about, and
",2017-07-11
35324,8548,"McGowan's Madison Avenue Axiom:
",2017-04-12
35324,2338,"A year spent in artificial intelligence is enough to make one believe
",2017-09-01
24087,3998,"Take not a single bit!
",2018-02-17
24087,9771,"Things are more like they used to be than they are now.
",2018-01-13
57774,6801,"Electrocution: Burning at the stake with all the modern improvements.
",2017-02-22
57774,2513,"automation?
",2017-07-10
22874,7637,"Message will arrive in the mail.  Destroy, before the FBI sees it.
",2018-03-08
22874,2059,"Beware of the Turing Tar-pit in which everything is possible but
",2017-03-11
22874,9110,"it.
",2017-12-30
22894,2400,"You're being followed.  Cut out the hanky-panky for a few days.
",2017-03-15
22894,2054,"coughing.""
",2017-06-04
22894,9310,"Just because your doctor has a name for your condition doesn't mean he
",2018-03-07
57715,9190,"                -- Elbert Hubbard
",2017-11-17
58039,6084,"Today is the first day of the rest of the mess
",2017-07-26
58039,2940,"Beware of the Turing Tar-pit in which everything is possible but
",2017-06-28
63823,276,"                -- Clarence Darrow
",2017-10-30
63823,8029,"You patch a bug, and dump it again:
",2017-02-08
63823,9167,"Duct tape is like the force.  It has a light side, and a dark side, and
",2017-06-12
56400,4941,"We wish you a Hare Krishna
",2017-09-30
56400,1266,"As Will Rogers would have said, ""There is no such things as a free
",2017-08-21
56400,792,"Afternoon: That part of the day we spend worrying about how we wasted
",2017-08-13
72921,3037,"If the input was short of exact.
",2017-07-13
72921,1714,"                -- George Saunders' dying words
",2017-04-25
26560,842,"A Lisp programmer knows the value of everything, but the cost of
",2017-05-01
37295,5560,"The Universe is laughing behind your back
",2017-06-23
24633,6894,"        2.  If a straight line fit is required, obtain only two data
",2018-01-18
57922,6105,"Kinkler's Second Law:
",2017-02-02
57922,4675,"Cleveland still lives.  God _m_u_s_t be dead.
",2017-06-04
49872,1753,"What this country needs is a good five cent ANYTHING!
",2017-03-23
38822,537,"Real Programmers don't comment their code.  If it was hard to write, it should
",2017-07-23
38822,9469,"Real Programmers don't write in BASIC.  Actually, no programmers write in BASIC
",2017-03-12
38822,3378,"A bachelor is a selfish, undeserving guy who has cheated some woman
",2018-02-24
20452,916,"        When it's converted to energy?
",2018-04-25
26042,9310,"""Why be a man when you can be a success?""
",2017-02-07
26042,5195,"        Its syntax worse than JOSS;
",2017-01-05
31448,8012,"Eggheads unite!  You have nothing to lose but your yolks.
",2017-03-29
26673,7504,"UFO's are for real: the Air Force doesn't exist.
",2018-02-07
26673,5388,"Life is like an onion: you peel off layer after layer, then you find
",2017-10-17
26673,4884,"                -- Herbert Hoover
",2018-02-14
15361,2433,"pedestrians.
",2017-10-08
12665,6964,"                -- Yiddish saying
",2018-03-02
96985,9615,"Never put off till tomorrow what you can avoid all together.
",2017-12-02
96985,1623,"        He said, ""Yes, I know.
",2017-11-10
96985,6239,"        But the good ones I've seen
",2017-02-05
23531,8777,"miss
",2017-06-03
23531,7043,"It is easier to get forgiveness than permission.
",2018-03-11
23531,1625,"UFO's are for real: the Air Force doesn't exist.
",2017-11-09
60368,6503,"                -- George Saunders' dying words
",2017-01-21
12761,5512,"are 50-50 it will.
",2017-11-12
12761,1785,"The mouse on the m""obius strip;
",2017-02-10
12761,703,"She missed an invaluable opportunity to give him a look that you could
",2018-03-28
64955,8513,"
",2018-02-13
64955,2153,"Arithmetic is being able to count up to twenty without taking off your
",2017-01-08
64955,5517,"        But the good ones I've seen
",2017-05-03
50227,1799,"The Law, in its majestic equality, forbids the rich, as well as the
",2017-04-12
50227,5865,"The only way to get rid of a temptation is to yield to it.
",2017-11-09
50227,1743,"Acid -- better living through chemistry.
",2018-01-03
47316,1625,"Nothing is faster than the speed of light...
",2017-07-10
47316,5287,"        A new hydrocarbon
",2017-05-24
56902,651,"Man Invented Alcohol,
",2017-03-01
56902,5294,"Limericks are art forms complex,
",2017-03-07
56902,85,"Anarchy may not be the best form of government, but it's better than no
",2017-07-04
54218,5966,"You cannot kill time without injuring eternity.
",2017-07-30
54218,551,"slandered.
",2017-09-22
43066,9103,"It's because I try to put every possible syllable into that last line
",2017-04-06
43066,690,"as afterward.
",2017-12-01
43066,4612,"                -- Pope John Paul I
",2018-01-17
43202,1386,"Fairy Tale: A horror story to prepare children for the newspapers.
",2017-10-12
43202,8131,"Real Programmers don't write in FORTRAN.  FORTRAN is for pipe stress freaks and
",2017-02-09
16959,7830,"The best book on programming for the layman is ""Alice in Wonderland"";
",2017-09-30
87455,5963,"Fine day to throw a party.  Throw him as far as you can.
",2018-01-02
87455,8504,"Reality is an obstacle to hallucination.
",2017-01-02
87455,4987,"Nudists are people who wear one-button suits.
",2017-09-08
10866,1604,"eyes...""
",2017-02-18
10866,6722,"Q: How many IBM cpu's does it take to do a logical right shift?
",2018-03-11
38798,9902,"He sure is a fun god
",2017-06-29
41966,3570,"by the number of people in the group.
",2017-10-12
67893,9188,"eyes...""
",2017-12-06
67893,8569,"Don't feed the bats tonight.
",2017-09-29
67893,4520,"Q: How many Oregonians does it take to screw in a light bulb?
",2017-07-27
69426,4300,"the way.
",2017-05-01
55484,3382,"When you do not know what you are doing, do it neatly.
",2018-01-18
55484,3037,"                -- Mark Twain
",2018-01-26
95621,3382,"                -- ""The Hitchhiker's Guide to the Galaxy""
",2017-09-15
